week_no,total_sales_value,num_baskets,num_coupons,num_coupon_match,age,marital_status,income,homeowner,hh_comp,hh_size,kids
64,50.71,2,1,0,3,0,10,0,2,1,3
65,122.52000000000001,3,1,0,3,0,10,0,2,1,3
67,149.08,3,1,0,3,0,10,0,2,1,3
68,10.84,2,0,0,3,0,10,0,2,1,3
69,54.77,1,1,0,3,0,10,0,2,1,3
70,25.240000000000002,1,0,0,3,0,10,0,2,1,3
71,100.3,2,0,0,3,0,10,0,2,1,3
72,103.7,3,1,0,3,0,10,0,2,1,3
73,73.71000000000001,1,2,2,3,0,10,0,2,1,3
74,36.57,1,0,0,3,0,10,0,2,1,3
76,161.91,4,3,1,3,0,10,0,2,1,3
78,90.99000000000001,3,0,0,3,0,10,0,2,1,3
79,77.96,1,1,0,3,0,10,0,2,1,3
80,50.49,1,0,0,3,0,10,0,2,1,3
81,58.75,1,0,0,3,0,10,0,2,1,3
82,101.74000000000001,1,1,1,3,0,10,0,2,1,3
83,135.88,3,1,1,3,0,10,0,2,1,3
84,53.11,1,0,0,3,0,10,0,2,1,3
85,94.92,2,2,1,3,0,10,0,2,1,3
86,89.07,2,0,0,3,0,10,0,2,1,3
87,68.96,1,4,2,3,0,10,0,2,1,3
88,76.72,3,0,0,3,0,10,0,2,1,3
89,58.56,2,1,1,3,0,10,0,2,1,3
90,68.38,1,2,1,3,0,10,0,2,1,3
91,95.88,3,1,0,3,0,10,0,2,1,3
92,137.93,4,2,0,3,0,10,0,2,1,3
93,114.5,1,0,0,3,0,10,0,2,1,3
95,159.01,3,0,0,3,0,10,0,2,1,3
96,105.78,3,0,0,3,0,10,0,2,1,3
97,61.6,2,1,0,3,0,10,0,2,1,3
98,7.279999999999999,1,0,0,3,0,10,0,2,1,3
99,42.75,1,0,0,3,0,10,0,2,1,3
100,119.58,2,0,0,3,0,10,0,2,1,3
101,70.64,2,0,0,3,0,10,0,2,1,3
102,68.41,2,1,0,3,0,10,0,2,1,3
33,12.23,1,0,0,2,2,9,4,5,0,3
34,61.05,1,0,0,2,2,9,4,5,0,3
35,47.330000000000005,1,0,0,2,2,9,4,5,0,3
37,65.68,2,0,0,2,2,9,4,5,0,3
38,102.28999999999999,1,0,0,2,2,9,4,5,0,3
42,63.84,1,0,0,2,2,9,4,5,0,3
43,2.99,1,0,0,2,2,9,4,5,0,3
45,5.98,1,0,0,2,2,9,4,5,0,3
46,0.67,1,0,0,2,2,9,4,5,0,3
47,18.11,1,0,0,2,2,9,4,5,0,3
51,132.63,1,0,0,2,2,9,4,5,0,3
53,33.29,2,0,0,2,2,9,4,5,0,3
54,135.11,3,0,0,2,2,9,4,5,0,3
56,61.230000000000004,3,0,0,2,2,9,4,5,0,3
57,34.77,1,0,0,2,2,9,4,5,0,3
59,3.0,1,0,0,2,2,9,4,5,0,3
60,76.56,2,0,0,2,2,9,4,5,0,3
62,18.82,1,0,0,2,2,9,4,5,0,3
64,169.62,2,1,0,2,2,9,4,5,0,3
65,42.99,1,0,0,2,2,9,4,5,0,3
67,14.32,2,0,0,2,2,9,4,5,0,3
68,29.14,1,1,0,2,2,9,4,5,0,3
70,33.17,1,0,0,2,2,9,4,5,0,3
72,69.46000000000001,2,1,0,2,2,9,4,5,0,3
73,7.1,2,0,0,2,2,9,4,5,0,3
74,96.17,1,0,0,2,2,9,4,5,0,3
75,75.12,1,0,0,2,2,9,4,5,0,3
76,70.41,2,0,0,2,2,9,4,5,0,3
77,15.34,2,0,0,2,2,9,4,5,0,3
78,40.23,1,0,0,2,2,9,4,5,0,3
79,124.09000000000002,1,0,0,2,2,9,4,5,0,3
80,27.14,4,0,0,2,2,9,4,5,0,3
81,113.5,2,0,0,2,2,9,4,5,0,3
82,121.66000000000001,1,1,0,2,2,9,4,5,0,3
83,1.5,1,0,0,2,2,9,4,5,0,3
84,48.35,1,0,0,2,2,9,4,5,0,3
85,47.32,1,0,0,2,2,9,4,5,0,3
87,0.67,1,0,0,2,2,9,4,5,0,3
89,16.47,1,0,0,2,2,9,4,5,0,3
90,44.269999999999996,1,0,0,2,2,9,4,5,0,3
92,59.47,2,0,0,2,2,9,4,5,0,3
93,30.81,2,0,0,2,2,9,4,5,0,3
94,12.76,2,0,0,2,2,9,4,5,0,3
95,26.89,2,0,0,2,2,9,4,5,0,3
96,20.0,1,0,0,2,2,9,4,5,0,3
97,63.1,1,0,0,2,2,9,4,5,0,3
98,47.76,3,0,0,2,2,9,4,5,0,3
101,40.93,1,0,0,2,2,9,4,5,0,3
33,0.6,1,0,0,3,2,6,2,3,0,3
35,10.940000000000001,1,0,0,3,2,6,2,3,0,3
36,65.73,3,0,0,3,2,6,2,3,0,3
37,108.92,2,0,0,3,2,6,2,3,0,3
38,3.33,1,0,0,3,2,6,2,3,0,3
39,14.18,1,0,0,3,2,6,2,3,0,3
40,82.27,8,0,0,3,2,6,2,3,0,3
41,43.71,3,0,0,3,2,6,2,3,0,3
42,46.44,3,0,0,3,2,6,2,3,0,3
43,260.64,5,0,0,3,2,6,2,3,0,3
44,81.38,7,1,1,3,2,6,2,3,0,3
45,64.88,4,1,1,3,2,6,2,3,0,3
46,23.27,1,0,0,3,2,6,2,3,0,3
47,128.4,6,0,0,3,2,6,2,3,0,3
48,98.08,6,0,0,3,2,6,2,3,0,3
49,109.46,4,0,0,3,2,6,2,3,0,3
50,118.14,7,0,0,3,2,6,2,3,0,3
51,158.31,12,0,0,3,2,6,2,3,0,3
52,84.37,5,0,0,3,2,6,2,3,0,3
53,140.65,7,0,0,3,2,6,2,3,0,3
54,75.42,5,0,0,3,2,6,2,3,0,3
55,61.36,3,0,0,3,2,6,2,3,0,3
56,114.3,6,0,0,3,2,6,2,3,0,3
57,84.87,5,0,0,3,2,6,2,3,0,3
58,64.98,5,0,0,3,2,6,2,3,0,3
59,75.72,6,0,0,3,2,6,2,3,0,3
60,81.24,6,1,1,3,2,6,2,3,0,3
61,67.03,5,0,0,3,2,6,2,3,0,3
62,56.4,7,0,0,3,2,6,2,3,0,3
63,73.29,7,0,0,3,2,6,2,3,0,3
64,73.05,7,0,0,3,2,6,2,3,0,3
65,61.04,5,0,0,3,2,6,2,3,0,3
66,53.620000000000005,3,0,0,3,2,6,2,3,0,3
67,81.16,6,0,0,3,2,6,2,3,0,3
68,37.34,3,0,0,3,2,6,2,3,0,3
69,110.38,7,0,0,3,2,6,2,3,0,3
70,88.56,5,0,0,3,2,6,2,3,0,3
71,127.01,7,0,0,3,2,6,2,3,0,3
72,103.22,6,0,0,3,2,6,2,3,0,3
73,96.05,6,0,0,3,2,6,2,3,0,3
74,91.91,7,0,0,3,2,6,2,3,0,3
75,98.78999999999999,6,0,0,3,2,6,2,3,0,3
76,82.03,6,0,0,3,2,6,2,3,0,3
77,78.77,7,0,0,3,2,6,2,3,0,3
78,66.67,4,0,0,3,2,6,2,3,0,3
79,116.33,6,0,0,3,2,6,2,3,0,3
80,70.11,5,0,0,3,2,6,2,3,0,3
81,63.769999999999996,4,0,0,3,2,6,2,3,0,3
82,54.19,5,0,0,3,2,6,2,3,0,3
83,22.59,3,0,0,3,2,6,2,3,0,3
84,80.76,6,0,0,3,2,6,2,3,0,3
85,122.03,7,0,0,3,2,6,2,3,0,3
86,87.8,6,0,0,3,2,6,2,3,0,3
87,78.69,6,0,0,3,2,6,2,3,0,3
88,77.89,5,0,0,3,2,6,2,3,0,3
89,66.46,5,0,0,3,2,6,2,3,0,3
90,92.96,7,0,0,3,2,6,2,3,0,3
91,79.88,5,0,0,3,2,6,2,3,0,3
92,36.24,4,0,0,3,2,6,2,3,0,3
93,27.93,2,0,0,3,2,6,2,3,0,3
94,95.86,8,2,0,3,2,6,2,3,0,3
95,53.35,6,0,0,3,2,6,2,3,0,3
96,76.59,8,0,0,3,2,6,2,3,0,3
97,92.64,7,0,0,3,2,6,2,3,0,3
98,77.05,6,0,0,3,2,6,2,3,0,3
99,92.32000000000001,6,0,0,3,2,6,2,3,0,3
100,68.7,6,0,0,3,2,6,2,3,0,3
101,76.27000000000001,8,0,0,3,2,6,2,3,0,3
102,92.27,4,0,0,3,2,6,2,3,0,3
33,36.25,1,0,0,2,1,8,0,2,1,3
38,49.46,1,8,6,2,1,8,0,2,1,3
40,40.0,1,0,0,2,1,8,0,2,1,3
41,38.25,1,0,0,2,1,8,0,2,1,3
48,35.0,1,0,0,2,1,8,0,2,1,3
55,260.87,1,23,18,2,1,8,0,2,1,3
58,135.69,1,8,8,2,1,8,0,2,1,3
65,80.17,1,8,6,2,1,8,0,2,1,3
66,55.56,1,2,1,2,1,8,0,2,1,3
67,123.01,1,11,7,2,1,8,0,2,1,3
68,33.480000000000004,1,0,0,2,1,8,0,2,1,3
70,128.99,1,12,6,2,1,8,0,2,1,3
71,83.63,2,2,2,2,1,8,0,2,1,3
72,45.0,1,0,0,2,1,8,0,2,1,3
73,159.81,3,2,2,2,1,8,0,2,1,3
74,147.22,2,9,6,2,1,8,0,2,1,3
75,59.25,2,0,0,2,1,8,0,2,1,3
76,117.75,1,14,10,2,1,8,0,2,1,3
78,36.5,1,0,0,2,1,8,0,2,1,3
79,80.19,1,10,6,2,1,8,0,2,1,3
81,10.9,1,0,0,2,1,8,0,2,1,3
82,9.45,1,0,0,2,1,8,0,2,1,3
83,255.67000000000002,3,32,21,2,1,8,0,2,1,3
84,103.19,3,3,0,2,1,8,0,2,1,3
85,68.75,1,0,0,2,1,8,0,2,1,3
86,97.41,1,4,2,2,1,8,0,2,1,3
87,114.24,1,20,13,2,1,8,0,2,1,3
89,192.6,2,10,5,2,1,8,0,2,1,3
90,48.22,2,0,0,2,1,8,0,2,1,3
91,203.55,4,9,6,2,1,8,0,2,1,3
92,72.1,2,0,0,2,1,8,0,2,1,3
93,152.19,3,0,0,2,1,8,0,2,1,3
94,36.5,1,0,0,2,1,8,0,2,1,3
95,53.660000000000004,1,5,3,2,1,8,0,2,1,3
96,32.0,1,0,0,2,1,8,0,2,1,3
97,200.76,4,7,5,2,1,8,0,2,1,3
98,204.18,5,0,0,2,1,8,0,2,1,3
100,15.27,1,0,0,2,1,8,0,2,1,3
101,272.05,1,21,16,2,1,8,0,2,1,3
102,81.95,3,0,0,2,1,8,0,2,1,3
33,145.8,1,1,1,2,0,1,0,2,1,3
37,140.99,2,0,0,2,0,1,0,2,1,3
38,131.99,2,1,1,2,0,1,0,2,1,3
40,121.65,1,0,0,2,0,1,0,2,1,3
43,112.12,2,0,0,2,0,1,0,2,1,3
48,83.2,1,0,0,2,0,1,0,2,1,3
51,133.58,1,1,0,2,0,1,0,2,1,3
55,184.48,1,6,3,2,0,1,0,2,1,3
58,131.36,1,0,0,2,0,1,0,2,1,3
61,45.96,1,1,0,2,0,1,0,2,1,3
65,97.66,1,0,0,2,0,1,0,2,1,3
66,19.11,1,0,0,2,0,1,0,2,1,3
70,82.23,1,0,0,2,0,1,0,2,1,3
72,98.36,1,0,0,2,0,1,0,2,1,3
75,107.38,1,0,0,2,0,1,0,2,1,3
76,16.81,1,0,0,2,0,1,0,2,1,3
77,55.519999999999996,1,1,1,2,0,1,0,2,1,3
78,30.02,1,0,0,2,0,1,0,2,1,3
79,23.97,1,0,0,2,0,1,0,2,1,3
80,37.89,1,0,0,2,0,1,0,2,1,3
81,162.22,3,6,4,2,0,1,0,2,1,3
83,73.08,1,0,0,2,0,1,0,2,1,3
85,122.29,1,0,0,2,0,1,0,2,1,3
87,85.25,1,0,0,2,0,1,0,2,1,3
88,3.98,1,0,0,2,0,1,0,2,1,3
89,91.22,1,0,0,2,0,1,0,2,1,3
90,28.38,1,0,0,2,0,1,0,2,1,3
92,102.28,3,0,0,2,0,1,0,2,1,3
93,10.64,1,0,0,2,0,1,0,2,1,3
94,105.75,1,0,0,2,0,1,0,2,1,3
96,88.64,1,0,0,2,0,1,0,2,1,3
97,129.61,1,0,0,2,0,1,0,2,1,3
99,90.56,1,0,0,2,0,1,0,2,1,3
33,125.38,5,0,0,3,2,11,0,2,1,3
34,158.89000000000001,5,0,0,3,2,11,0,2,1,3
35,154.98,5,0,0,3,2,11,0,2,1,3
36,64.49,3,0,0,3,2,11,0,2,1,3
37,112.68,3,0,0,3,2,11,0,2,1,3
38,119.37,4,0,0,3,2,11,0,2,1,3
39,198.32,8,0,0,3,2,11,0,2,1,3
40,66.84,3,0,0,3,2,11,0,2,1,3
41,32.15,1,0,0,3,2,11,0,2,1,3
42,258.98,5,0,0,3,2,11,0,2,1,3
43,100.48,5,0,0,3,2,11,0,2,1,3
44,159.64,4,0,0,3,2,11,0,2,1,3
45,98.53,4,0,0,3,2,11,0,2,1,3
46,150.37,6,0,0,3,2,11,0,2,1,3
47,137.06,8,0,0,3,2,11,0,2,1,3
48,104.85000000000001,4,0,0,3,2,11,0,2,1,3
49,202.32,7,1,0,3,2,11,0,2,1,3
50,123.69,5,0,0,3,2,11,0,2,1,3
51,127.44,4,0,0,3,2,11,0,2,1,3
52,184.77,4,0,0,3,2,11,0,2,1,3
53,228.32,5,0,0,3,2,11,0,2,1,3
54,154.28,6,0,0,3,2,11,0,2,1,3
55,161.36,4,0,0,3,2,11,0,2,1,3
56,99.81,5,0,0,3,2,11,0,2,1,3
57,213.78,5,0,0,3,2,11,0,2,1,3
58,167.0,6,0,0,3,2,11,0,2,1,3
59,152.09,4,0,0,3,2,11,0,2,1,3
60,157.24,5,0,0,3,2,11,0,2,1,3
61,181.3,7,0,0,3,2,11,0,2,1,3
62,138.25,5,0,0,3,2,11,0,2,1,3
64,5.08,1,0,0,3,2,11,0,2,1,3
65,8.48,1,0,0,3,2,11,0,2,1,3
67,171.06,5,0,0,3,2,11,0,2,1,3
68,172.03,6,0,0,3,2,11,0,2,1,3
69,84.93,3,0,0,3,2,11,0,2,1,3
70,271.21,9,0,0,3,2,11,0,2,1,3
71,92.01,3,0,0,3,2,11,0,2,1,3
72,161.10999999999999,4,0,0,3,2,11,0,2,1,3
73,144.3,3,0,0,3,2,11,0,2,1,3
74,174.56,5,1,1,3,2,11,0,2,1,3
75,210.45,6,0,0,3,2,11,0,2,1,3
76,184.29,6,0,0,3,2,11,0,2,1,3
77,118.8,5,1,0,3,2,11,0,2,1,3
78,141.55,4,1,1,3,2,11,0,2,1,3
79,181.05,5,0,0,3,2,11,0,2,1,3
80,137.1,5,0,0,3,2,11,0,2,1,3
81,158.21,5,0,0,3,2,11,0,2,1,3
82,157.24,5,0,0,3,2,11,0,2,1,3
83,239.69,5,0,0,3,2,11,0,2,1,3
84,119.62,4,0,0,3,2,11,0,2,1,3
85,209.07,6,0,0,3,2,11,0,2,1,3
86,172.89000000000001,4,1,0,3,2,11,0,2,1,3
87,221.8,5,1,0,3,2,11,0,2,1,3
88,54.83,3,0,0,3,2,11,0,2,1,3
89,234.02,8,0,0,3,2,11,0,2,1,3
90,209.07,4,1,1,3,2,11,0,2,1,3
91,220.73,6,0,0,3,2,11,0,2,1,3
92,266.6,4,2,0,3,2,11,0,2,1,3
93,50.650000000000006,1,0,0,3,2,11,0,2,1,3
94,114.38,4,0,0,3,2,11,0,2,1,3
95,270.65,7,0,0,3,2,11,0,2,1,3
96,116.91,4,0,0,3,2,11,0,2,1,3
97,86.38,4,0,0,3,2,11,0,2,1,3
98,174.5,5,0,0,3,2,11,0,2,1,3
99,246.14,9,0,0,3,2,11,0,2,1,3
100,137.8,5,0,0,3,2,11,0,2,1,3
101,135.35,5,0,0,3,2,11,0,2,1,3
102,193.2,6,0,0,3,2,11,0,2,1,3
33,22.2,1,0,0,5,2,9,4,4,0,3
34,26.22,1,0,0,5,2,9,4,4,0,3
35,27.63,1,0,0,5,2,9,4,4,0,3
36,27.78,1,0,0,5,2,9,4,4,0,3
37,26.91,1,0,0,5,2,9,4,4,0,3
38,28.0,1,0,0,5,2,9,4,4,0,3
39,16.15,1,0,0,5,2,9,4,4,0,3
40,31.44,1,0,0,5,2,9,4,4,0,3
41,28.31,2,0,0,5,2,9,4,4,0,3
42,10.7,1,0,0,5,2,9,4,4,0,3
43,24.22,1,2,1,5,2,9,4,4,0,3
44,16.39,1,0,0,5,2,9,4,4,0,3
45,15.59,1,0,0,5,2,9,4,4,0,3
46,23.0,1,1,1,5,2,9,4,4,0,3
47,38.05,1,0,0,5,2,9,4,4,0,3
48,17.58,1,0,0,5,2,9,4,4,0,3
49,22.81,1,0,0,5,2,9,4,4,0,3
50,29.4,2,0,0,5,2,9,4,4,0,3
51,21.27,1,0,0,5,2,9,4,4,0,3
52,23.39,1,0,0,5,2,9,4,4,0,3
53,30.42,1,1,0,5,2,9,4,4,0,3
54,17.83,1,0,0,5,2,9,4,4,0,3
55,23.82,1,0,0,5,2,9,4,4,0,3
57,24.35,1,0,0,5,2,9,4,4,0,3
58,19.05,1,0,0,5,2,9,4,4,0,3
59,13.59,1,0,0,5,2,9,4,4,0,3
60,20.01,1,0,0,5,2,9,4,4,0,3
61,41.43,3,0,0,5,2,9,4,4,0,3
62,27.240000000000002,1,0,0,5,2,9,4,4,0,3
63,35.18,2,0,0,5,2,9,4,4,0,3
64,21.689999999999998,1,0,0,5,2,9,4,4,0,3
65,29.97,1,1,1,5,2,9,4,4,0,3
66,19.52,1,0,0,5,2,9,4,4,0,3
67,19.48,1,1,1,5,2,9,4,4,0,3
68,28.1,1,0,0,5,2,9,4,4,0,3
70,58.36,2,1,0,5,2,9,4,4,0,3
71,4.68,1,0,0,5,2,9,4,4,0,3
72,27.6,1,0,0,5,2,9,4,4,0,3
73,18.77,1,0,0,5,2,9,4,4,0,3
74,25.83,1,0,0,5,2,9,4,4,0,3
78,47.59,1,0,0,5,2,9,4,4,0,3
79,22.48,1,0,0,5,2,9,4,4,0,3
80,24.03,1,0,0,5,2,9,4,4,0,3
81,23.240000000000002,1,0,0,5,2,9,4,4,0,3
84,24.02,1,0,0,5,2,9,4,4,0,3
85,26.82,1,0,0,5,2,9,4,4,0,3
86,24.57,1,0,0,5,2,9,4,4,0,3
88,26.46,1,0,0,5,2,9,4,4,0,3
89,29.36,2,0,0,5,2,9,4,4,0,3
90,7.92,1,0,0,5,2,9,4,4,0,3
91,35.76,1,0,0,5,2,9,4,4,0,3
92,15.65,1,0,0,5,2,9,4,4,0,3
93,28.34,1,0,0,5,2,9,4,4,0,3
94,26.96,2,0,0,5,2,9,4,4,0,3
95,17.21,1,0,0,5,2,9,4,4,0,3
97,40.43,1,0,0,5,2,9,4,4,0,3
98,82.05,3,0,0,5,2,9,4,4,0,3
101,26.759999999999998,2,0,0,5,2,9,4,4,0,3
102,3.24,1,0,0,5,2,9,4,4,0,3
33,6.67,1,0,0,2,1,2,0,1,4,2
34,2.58,2,0,0,2,1,2,0,1,4,2
35,11.65,2,0,0,2,1,2,0,1,4,2
36,11.68,1,0,0,2,1,2,0,1,4,2
37,16.0,3,0,0,2,1,2,0,1,4,2
38,10.76,2,0,0,2,1,2,0,1,4,2
39,8.96,1,1,1,2,1,2,0,1,4,2
40,68.73,3,3,2,2,1,2,0,1,4,2
41,35.38,2,0,0,2,1,2,0,1,4,2
42,34.19,3,0,0,2,1,2,0,1,4,2
43,17.37,3,0,0,2,1,2,0,1,4,2
44,68.25,5,0,0,2,1,2,0,1,4,2
45,4.98,1,0,0,2,1,2,0,1,4,2
46,7.2,2,0,0,2,1,2,0,1,4,2
47,18.68,2,0,0,2,1,2,0,1,4,2
48,125.44999999999999,4,0,0,2,1,2,0,1,4,2
49,6.7700000000000005,1,0,0,2,1,2,0,1,4,2
50,67.47,1,0,0,2,1,2,0,1,4,2
51,39.28,4,0,0,2,1,2,0,1,4,2
52,40.28,5,3,1,2,1,2,0,1,4,2
53,8.38,1,0,0,2,1,2,0,1,4,2
55,6.07,2,0,0,2,1,2,0,1,4,2
56,6.55,2,0,0,2,1,2,0,1,4,2
57,4.38,2,0,0,2,1,2,0,1,4,2
58,12.97,3,0,0,2,1,2,0,1,4,2
59,1.99,1,0,0,2,1,2,0,1,4,2
60,11.47,2,0,0,2,1,2,0,1,4,2
62,10.0,1,0,0,2,1,2,0,1,4,2
66,12.98,2,0,0,2,1,2,0,1,4,2
67,21.15,2,0,0,2,1,2,0,1,4,2
68,18.63,4,0,0,2,1,2,0,1,4,2
70,15.540000000000001,2,0,0,2,1,2,0,1,4,2
71,6.24,2,0,0,2,1,2,0,1,4,2
72,6.87,1,0,0,2,1,2,0,1,4,2
73,1.98,1,0,0,2,1,2,0,1,4,2
75,7.73,2,0,0,2,1,2,0,1,4,2
78,2.7199999999999998,1,0,0,2,1,2,0,1,4,2
79,10.31,2,0,0,2,1,2,0,1,4,2
80,0.99,1,0,0,2,1,2,0,1,4,2
82,8.709999999999999,1,0,0,2,1,2,0,1,4,2
90,0.89,1,0,0,2,1,2,0,1,4,2
92,3.99,1,0,0,2,1,2,0,1,4,2
95,7.15,1,0,0,2,1,2,0,1,4,2
97,6.0,2,0,0,2,1,2,0,1,4,2
98,11.0,2,0,0,2,1,2,0,1,4,2
99,1.98,1,0,0,2,1,2,0,1,4,2
102,15.14,3,0,0,2,1,2,0,1,4,2
33,70.97,1,0,0,3,0,3,0,1,4,2
34,67.68,2,0,0,3,0,3,0,1,4,2
35,76.17,1,0,0,3,0,3,0,1,4,2
36,370.55,3,0,0,3,0,3,0,1,4,2
37,94.97,1,0,0,3,0,3,0,1,4,2
38,75.4,1,0,0,3,0,3,0,1,4,2
39,153.6,4,0,0,3,0,3,0,1,4,2
40,17.45,1,0,0,3,0,3,0,1,4,2
41,204.46,2,0,0,3,0,3,0,1,4,2
42,213.21,2,0,0,3,0,3,0,1,4,2
44,123.99,2,0,0,3,0,3,0,1,4,2
46,119.45,1,0,0,3,0,3,0,1,4,2
47,206.46,2,0,0,3,0,3,0,1,4,2
48,26.12,1,0,0,3,0,3,0,1,4,2
49,135.07,2,0,0,3,0,3,0,1,4,2
50,97.47,1,0,0,3,0,3,0,1,4,2
51,82.85000000000001,1,0,0,3,0,3,0,1,4,2
52,90.5,3,0,0,3,0,3,0,1,4,2
53,18.07,1,0,0,3,0,3,0,1,4,2
55,106.22,2,0,0,3,0,3,0,1,4,2
57,92.21000000000001,2,1,0,3,0,3,0,1,4,2
59,0.85,1,0,0,3,0,3,0,1,4,2
60,296.69,2,0,0,3,0,3,0,1,4,2
61,163.82,1,0,0,3,0,3,0,1,4,2
62,130.62,3,0,0,3,0,3,0,1,4,2
63,240.36,4,0,0,3,0,3,0,1,4,2
64,285.98,3,0,0,3,0,3,0,1,4,2
65,32.48,1,0,0,3,0,3,0,1,4,2
66,80.41,1,0,0,3,0,3,0,1,4,2
67,127.18,2,1,0,3,0,3,0,1,4,2
69,182.73000000000002,1,0,0,3,0,3,0,1,4,2
70,52.33,1,0,0,3,0,3,0,1,4,2
71,199.22,2,0,0,3,0,3,0,1,4,2
72,58.35,1,0,0,3,0,3,0,1,4,2
73,64.63,4,0,0,3,0,3,0,1,4,2
74,136.14000000000001,2,0,0,3,0,3,0,1,4,2
75,132.58,2,0,0,3,0,3,0,1,4,2
76,168.08,3,0,0,3,0,3,0,1,4,2
77,46.89,2,1,0,3,0,3,0,1,4,2
78,80.63,2,0,0,3,0,3,0,1,4,2
79,3.08,1,0,0,3,0,3,0,1,4,2
80,185.12,4,0,0,3,0,3,0,1,4,2
81,120.41,4,0,0,3,0,3,0,1,4,2
82,173.62,4,0,0,3,0,3,0,1,4,2
83,58.25,3,0,0,3,0,3,0,1,4,2
84,73.44,1,0,0,3,0,3,0,1,4,2
85,126.48,4,0,0,3,0,3,0,1,4,2
86,125.38,3,0,0,3,0,3,0,1,4,2
87,179.71,4,1,0,3,0,3,0,1,4,2
88,209.32,2,0,0,3,0,3,0,1,4,2
89,247.75,2,1,0,3,0,3,0,1,4,2
90,236.82999999999998,3,0,0,3,0,3,0,1,4,2
91,43.26,1,0,0,3,0,3,0,1,4,2
92,258.6,4,0,0,3,0,3,0,1,4,2
93,84.64,2,0,0,3,0,3,0,1,4,2
94,51.17,1,0,0,3,0,3,0,1,4,2
95,50.730000000000004,1,0,0,3,0,3,0,1,4,2
96,23.56,2,0,0,3,0,3,0,1,4,2
97,306.64,2,0,0,3,0,3,0,1,4,2
99,204.51,1,0,0,3,0,3,0,1,4,2
100,105.88,2,0,0,3,0,3,0,1,4,2
101,55.77,2,0,0,3,0,3,0,1,4,2
102,168.97,2,0,0,3,0,3,0,1,4,2
37,12.94,1,0,0,0,2,8,0,2,1,3
48,13.12,1,0,0,0,2,8,0,2,1,3
60,10.18,1,0,0,0,2,8,0,2,1,3
61,26.09,1,0,0,0,2,8,0,2,1,3
62,21.43,2,0,0,0,2,8,0,2,1,3
63,42.63,2,0,0,0,2,8,0,2,1,3
64,5.99,1,0,0,0,2,8,0,2,1,3
65,76.43,3,0,0,0,2,8,0,2,1,3
66,6.77,1,0,0,0,2,8,0,2,1,3
67,70.67,2,0,0,0,2,8,0,2,1,3
68,40.480000000000004,1,0,0,0,2,8,0,2,1,3
69,51.47,1,0,0,0,2,8,0,2,1,3
70,48.81,2,2,0,0,2,8,0,2,1,3
71,47.0,2,0,0,0,2,8,0,2,1,3
72,28.75,2,0,0,0,2,8,0,2,1,3
74,54.33,2,1,0,0,2,8,0,2,1,3
76,49.4,1,1,0,0,2,8,0,2,1,3
77,14.0,1,0,0,0,2,8,0,2,1,3
79,7.0,1,0,0,0,2,8,0,2,1,3
80,17.95,1,0,0,0,2,8,0,2,1,3
81,22.62,1,0,0,0,2,8,0,2,1,3
83,17.44,2,0,0,0,2,8,0,2,1,3
92,79.27,2,0,0,0,2,8,0,2,1,3
94,71.04,1,0,0,0,2,8,0,2,1,3
99,29.599999999999998,1,0,0,0,2,8,0,2,1,3
102,68.92,1,0,0,0,2,8,0,2,1,3
33,43.0,1,0,0,2,0,8,0,2,1,3
36,101.25999999999999,2,0,0,2,0,8,0,2,1,3
37,147.93,2,0,0,2,0,8,0,2,1,3
40,64.73,2,0,0,2,0,8,0,2,1,3
43,48.78,1,0,0,2,0,8,0,2,1,3
44,281.57,5,1,0,2,0,8,0,2,1,3
45,160.66,3,0,0,2,0,8,0,2,1,3
46,206.39000000000001,3,1,1,2,0,8,0,2,1,3
47,11.0,1,0,0,2,0,8,0,2,1,3
48,107.85,1,0,0,2,0,8,0,2,1,3
49,281.73,3,0,0,2,0,8,0,2,1,3
50,47.66,1,0,0,2,0,8,0,2,1,3
51,123.16,2,0,0,2,0,8,0,2,1,3
53,173.17000000000002,2,1,1,2,0,8,0,2,1,3
54,37.0,1,0,0,2,0,8,0,2,1,3
55,91.64,2,0,0,2,0,8,0,2,1,3
56,44.42,1,0,0,2,0,8,0,2,1,3
57,45.6,1,0,0,2,0,8,0,2,1,3
58,38.01,1,0,0,2,0,8,0,2,1,3
59,62.97,3,0,0,2,0,8,0,2,1,3
60,38.0,1,0,0,2,0,8,0,2,1,3
61,34.99,2,0,0,2,0,8,0,2,1,3
62,155.42000000000002,3,1,0,2,0,8,0,2,1,3
63,82.03,1,0,0,2,0,8,0,2,1,3
64,81.51,1,0,0,2,0,8,0,2,1,3
65,151.36,1,0,0,2,0,8,0,2,1,3
67,130.4,1,1,0,2,0,8,0,2,1,3
68,169.91,2,0,0,2,0,8,0,2,1,3
69,63.66,1,0,0,2,0,8,0,2,1,3
70,263.9,2,2,0,2,0,8,0,2,1,3
71,107.28,1,0,0,2,0,8,0,2,1,3
72,31.96,1,0,0,2,0,8,0,2,1,3
73,89.85000000000001,1,0,0,2,0,8,0,2,1,3
75,169.79,3,0,0,2,0,8,0,2,1,3
76,163.67000000000002,4,1,0,2,0,8,0,2,1,3
78,83.57,1,0,0,2,0,8,0,2,1,3
80,78.28,2,0,0,2,0,8,0,2,1,3
81,88.17,2,0,0,2,0,8,0,2,1,3
82,31.0,1,0,0,2,0,8,0,2,1,3
83,156.17000000000002,1,0,0,2,0,8,0,2,1,3
